event_name,gender,nationality,age_group,division,total_time,work_time,roxzone_time,run_time
S4 2022 London,male,GBR,25-29,open,01:24:07,00:34:04,00:07:21,00:42:42
S4 2022 London,male,GBR,30-34,open,01:24:10,00:31:36,00:08:31,00:44:03
S4 2022 London,male,GBR,30-34,open,01:24:11,00:32:57,00:06:45,00:44:29
S4 2022 London,male,GBR,30-34,open,01:24:13,00:34:38,00:07:30,00:42:05
S4 2022 London,male,GBR,45-49,open,01:24:16,00:37:26,00:07:17,00:39:33
S4 2022 London,male,GBR,40-44,open,01:24:17,00:31:20,00:07:57,00:45:00
S4 2022 London,male,GBR,50-54,open,01:24:26,00:39:07,00:06:02,00:39:17
S4 2022 London,male,GBR,40-44,open,01:24:36,00:34:38,00:06:03,00:43:55
S4 2022 London,male,GBR,35-39,open,01:24:39,00:31:47,00:06:13,00:46:39
S4 2022 London,male,GBR,16-24,open,01:24:43,00:32:35,00:07:07,00:45:01
S4 2022 London,male,GBR,40-44,open,01:24:46,00:32:38,00:08:09,00:43:59
S4 2022 London,male,GBR,40-44,open,01:24:49,00:33:12,00:07:30,00:44:07
S4 2022 London,male,GBR,30-34,open,01:24:57,00:34:11,00:05:43,00:45:03
S4 2022 London,male,GBR,25-29,open,01:25:08,00:36:11,00:07:33,00:41:24
S4 2022 London,male,GBR,25-29,open,01:25:16,00:37:51,00:06:43,00:40:42
S4 2022 London,male,GBR,30-34,open,01:25:30,00:32:59,00:06:30,00:46:01
S4 2022 London,male,GBR,30-34,open,01:25:35,00:32:40,00:06:38,00:46:17
S4 2022 London,male,GBR,35-39,open,01:25:52,00:34:43,00:06:23,00:44:46
S4 2022 London,male,GBR,40-44,open,01:26:05,00:35:26,00:06:47,00:43:52
S4 2022 London,male,GBR,30-34,open,01:26:17,00:37:38,00:07:45,00:40:54
S4 2022 London,male,GBR,30-34,open,01:26:20,00:35:03,00:08:24,00:42:53
S4 2022 London,male,GBR,35-39,open,01:26:24,00:35:36,00:08:26,00:42:22
S4 2022 London,male,GBR,30-34,open,01:26:31,00:37:26,00:09:09,00:39:56
S4 2022 London,male,GBR,55-59,open,01:26:40,00:36:33,00:07:11,00:42:56
S4 2022 London,male,GBR,35-39,open,01:22:39,00:33:06,00:06:35,00:42:58
S4 2022 London,male,GBR,35-39,open,01:22:43,00:27:44,00:08:40,00:46:19
S4 2022 London,male,GBR,40-44,open,01:22:48,00:35:21,00:07:45,00:39:42
S4 2022 London,male,GBR,25-29,open,01:22:50,00:34:23,00:07:07,00:41:20
S4 2022 London,male,GBR,40-44,open,01:22:52,00:35:43,00:06:49,00:40:20
S4 2022 London,male,GBR,30-34,open,01:22:56,00:31:41,00:07:32,00:43:43
S4 2022 London,male,GBR,40-44,open,01:22:57,00:33:32,00:04:49,00:44:36
S4 2022 London,male,GBR,35-39,open,01:22:59,00:37:13,00:05:24,00:40:22
S4 2022 London,male,GBR,45-49,open,01:23:00,00:32:00,00:05:36,00:45:24
S4 2022 London,male,GBR,25-29,open,01:23:10,00:34:53,00:07:47,00:40:30
S4 2022 London,male,GBR,30-34,open,01:23:15,00:33:38,00:06:28,00:43:09
S4 2022 London,male,GBR,30-34,open,01:23:18,00:36:52,00:08:09,00:38:17
S4 2022 London,male,GBR,45-49,open,01:23:21,00:35:22,00:07:03,00:40:56
S4 2022 London,male,GBR,40-44,open,01:23:24,00:35:08,00:07:26,00:40:50
S4 2022 London,male,GBR,50-54,open,01:23:28,00:36:43,00:06:20,00:40:25
S4 2022 London,male,GBR,30-34,open,01:23:32,00:33:01,00:06:47,00:43:44
S4 2022 London,male,GBR,16-24,open,01:23:33,00:33:13,00:08:20,00:42:00
S4 2022 London,male,GBR,50-54,open,01:23:38,00:37:45,00:06:13,00:39:40
S4 2022 London,male,GBR,25-29,open,01:23:42,00:31:29,00:07:12,00:45:01
S4 2022 London,male,GBR,35-39,open,01:23:50,00:33:06,00:06:28,00:44:16
S4 2022 London,male,GBR,40-44,open,01:23:54,00:35:27,00:06:29,00:41:58
S4 2022 London,male,GBR,40-44,open,01:23:56,00:34:13,00:06:06,00:43:37
S4 2022 London,male,GBR,40-44,open,01:23:58,00:34:43,00:07:14,00:42:01
S4 2022 London,male,GBR,30-34,open,01:24:03,00:35:21,00:06:32,00:42:10
S4 2022 London,male,GBR,45-49,open,01:24:07,00:31:58,00:08:07,00:44:02
S4 2022 London,male,GBR,35-39,open,01:24:10,00:33:24,00:07:33,00:43:13
S4 2022 London,male,GBR,30-34,open,01:24:11,00:33:45,00:06:57,00:43:29
S4 2022 London,male,GBR,35-39,open,01:24:12,00:37:27,00:05:53,00:40:52
S4 2022 London,male,GBR,40-44,open,01:24:14,00:34:15,00:06:26,00:43:33
S4 2022 London,male,GBR,40-44,open,01:24:17,00:31:20,00:07:57,00:45:00
S4 2022 London,male,GBR,30-34,open,01:24:20,00:36:22,00:07:28,00:40:30
S4 2022 London,male,GBR,40-44,open,01:24:28,00:36:30,00:06:58,00:41:00
S4 2022 London,male,GBR,40-44,open,01:24:36,00:34:38,00:06:03,00:43:55
S4 2022 London,male,GBR,25-29,open,01:24:37,00:41:06,00:05:41,00:37:50
S4 2022 London,male,GBR,40-44,open,01:24:42,00:35:25,00:06:50,00:42:27
S4 2022 London,male,GBR,50-54,open,01:24:45,00:37:05,00:06:24,00:41:16
S4 2022 London,male,GBR,35-39,open,01:24:47,00:31:14,00:08:56,00:44:37
S4 2022 London,male,GBR,35-39,open,01:24:54,00:35:11,00:06:56,00:42:47
S4 2022 London,male,GBR,25-29,open,01:25:03,00:35:37,00:08:37,00:40:49
S4 2022 London,male,GBR,30-34,open,01:25:10,00:31:54,00:08:40,00:44:36
S4 2022 London,male,GBR,16-24,open,01:25:18,00:36:36,00:06:33,00:42:09
S4 2022 London,male,GBR,40-44,open,01:25:35,00:34:29,00:06:27,00:44:39
S4 2022 London,male,GBR,60-64,open,01:25:44,00:36:08,00:06:26,00:43:10
S4 2022 London,male,GBR,25-29,open,01:25:53,00:34:43,00:05:56,00:45:14
S4 2022 London,male,GBR,40-44,open,01:26:05,00:35:26,00:06:47,00:43:52
S4 2022 London,male,GBR,55-59,open,01:26:15,00:34:01,00:06:40,00:45:34
S4 2022 London,male,GBR,35-39,open,01:26:20,00:36:54,00:10:48,00:38:38
S4 2022 London,male,GBR,30-34,open,01:26:24,00:33:44,00:06:59,00:45:41
S4 2022 London,male,GBR,30-34,open,01:26:29,00:33:03,00:08:25,00:45:01
S4 2022 London,male,GBR,35-39,open,01:26:37,00:31:15,00:08:21,00:47:01
S4 2022 London,male,GBR,40-44,open,01:26:42,00:40:20,00:06:25,00:39:57
S4 2022 London,male,GBR,30-34,open,01:26:44,00:33:32,00:07:13,00:45:59
S4 2022 London,male,GBR,25-29,open,01:26:46,00:37:12,00:07:47,00:41:47
S4 2022 London,male,GBR,40-44,open,01:26:57,00:38:52,00:05:59,00:42:06
S4 2022 London,male,GBR,55-59,open,01:27:01,00:34:45,00:06:08,00:46:08
S4 2022 London,male,GBR,35-39,open,01:27:04,00:33:06,00:11:00,00:42:58
S4 2022 London,male,GBR,35-39,open,01:27:06,00:36:15,00:06:58,00:43:53
S4 2022 London,male,GBR,40-44,open,01:27:11,00:40:37,00:06:14,00:40:20
S4 2022 London,male,GBR,45-49,open,01:27:19,00:34:24,00:07:52,00:45:03
S4 2022 London,male,GBR,25-29,open,01:27:21,00:38:17,00:06:09,00:42:55
S4 2022 London,male,GBR,35-39,open,01:27:23,00:32:18,00:09:29,00:45:36
S4 2022 London,male,GBR,30-34,open,01:27:25,00:41:22,00:07:06,00:38:57
S4 2022 London,male,GBR,30-34,open,01:27:32,00:39:49,00:08:01,00:39:42
S4 2022 London,male,GBR,40-44,open,01:27:32,00:39:44,00:06:22,00:41:26
S4 2022 London,male,GBR,45-49,open,01:27:33,00:36:23,00:06:14,00:44:56
S4 2022 London,male,GBR,25-29,open,01:27:36,00:35:42,00:06:11,00:45:43
S4 2022 London,male,GBR,16-24,open,01:27:42,00:37:21,00:11:03,00:39:18
S4 2022 London,male,GBR,35-39,open,01:27:47,00:35:00,00:07:52,00:44:55
S4 2022 London,male,GBR,35-39,open,01:27:51,00:35:22,00:06:27,00:46:02
S4 2022 London,male,GBR,40-44,open,01:27:54,00:41:57,00:06:25,00:39:32
S4 2022 London,male,GBR,25-29,open,01:28:07,00:40:52,00:08:01,00:39:14
S4 2022 London,male,GBR,25-29,open,01:28:13,00:34:23,00:08:02,00:45:48
S4 2022 London,male,GBR,25-29,open,01:28:17,00:29:46,00:08:38,00:49:53
S4 2022 London,male,GBR,40-44,open,01:28:23,00:38:54,00:08:28,00:41:01
S4 2022 London,male,NOR,40-44,open,01:28:28,00:35:41,00:07:50,00:44:57
S4 2022 London,male,GBR,55-59,open,01:28:31,00:34:42,00:08:03,00:45:46
S4 2022 London,male,GBR,25-29,open,01:28:32,00:35:05,00:07:54,00:45:33
S4 2022 London,male,GBR,35-39,open,01:28:34,00:38:48,00:06:05,00:43:41
S4 2022 London,male,GBR,25-29,open,01:28:40,00:40:47,00:07:46,00:40:07
S4 2022 London,male,GBR,30-34,open,01:28:42,00:42:14,00:06:28,00:40:00
S4 2022 London,male,GBR,55-59,open,01:28:50,00:41:10,00:07:19,00:40:21
S4 2022 London,male,GBR,35-39,open,01:28:54,00:39:19,00:07:17,00:42:18
S4 2022 London,male,GBR,35-39,open,01:28:55,00:36:23,00:09:30,00:43:02
S4 2022 London,male,GBR,30-34,open,01:28:58,00:35:22,00:07:41,00:45:55
S4 2022 London,male,GBR,25-29,open,01:29:04,00:30:50,00:10:30,00:47:44
S4 2022 London,male,GBR,25-29,open,01:29:11,00:34:49,00:06:37,00:47:45
S4 2022 London,male,GBR,40-44,open,01:29:17,00:38:49,00:08:36,00:41:52
S4 2022 London,male,GBR,30-34,open,01:29:31,00:38:02,00:08:09,00:43:20
S4 2022 London,male,GBR,30-34,open,01:29:38,00:36:18,00:08:35,00:44:45
S4 2022 London,male,GBR,35-39,open,01:29:46,00:41:27,00:07:05,00:41:14
S4 2022 London,male,GBR,25-29,open,01:29:56,00:36:48,00:08:15,00:44:53
S4 2022 London,male,GBR,35-39,open,01:30:01,00:41:24,00:07:39,00:40:58
S4 2022 London,male,GBR,40-44,open,01:30:09,00:37:41,00:08:40,00:43:48
S4 2022 London,male,GBR,30-34,open,01:30:13,00:35:51,00:07:31,00:46:51
S4 2022 London,male,GBR,35-39,open,01:30:20,00:36:31,00:08:24,00:45:25
S4 2022 London,male,GBR,40-44,open,01:30:28,00:35:50,00:08:03,00:46:35
S4 2022 London,male,GBR,45-49,open,01:30:29,00:38:15,00:06:59,00:45:15
S4 2022 London,male,GBR,25-29,open,01:30:32,00:37:17,00:08:05,00:45:10
S4 2022 London,male,GBR,30-34,open,01:30:41,00:35:13,00:07:29,00:47:59
S4 2022 London,male,GBR,40-44,open,01:26:42,00:40:20,00:06:25,00:39:57
S4 2022 London,male,GBR,35-39,open,01:26:43,00:35:15,00:09:12,00:42:16
S4 2022 London,male,GBR,30-34,open,01:26:46,00:33:41,00:10:04,00:43:01
S4 2022 London,male,GBR,35-39,open,01:26:49,00:34:53,00:07:24,00:44:32
S4 2022 London,male,GBR,45-49,open,01:26:57,00:37:33,00:07:46,00:41:38
S4 2022 London,male,GBR,45-49,open,01:27:03,00:36:30,00:07:06,00:43:27
S4 2022 London,male,GBR,16-24,open,01:27:04,00:35:29,00:07:04,00:44:31
S4 2022 London,male,GBR,30-34,open,01:27:08,00:39:29,00:07:16,00:40:23
S4 2022 London,male,GBR,55-59,open,01:27:19,00:36:02,00:07:19,00:43:58
S4 2022 London,male,GBR,40-44,open,01:27:19,00:35:07,00:07:25,00:44:47
S4 2022 London,male,GBR,25-29,open,01:27:21,00:38:17,00:06:09,00:42:55
S4 2022 London,male,GBR,25-29,open,01:27:23,00:35:30,00:06:54,00:44:59
S4 2022 London,male,GBR,30-34,open,01:27:32,00:39:49,00:08:01,00:39:42
S4 2022 London,male,GBR,35-39,open,01:27:32,00:36:51,00:06:34,00:44:07
S4 2022 London,male,GBR,35-39,open,01:27:33,00:36:10,00:08:52,00:42:31
S4 2022 London,male,GBR,30-34,open,01:27:36,00:33:50,00:09:25,00:44:21
S4 2022 London,male,GBR,16-24,open,01:27:41,00:35:20,00:07:23,00:44:58
S4 2022 London,male,GBR,35-39,open,01:27:42,00:42:34,00:06:49,00:38:19
S4 2022 London,male,GBR,40-44,open,01:27:49,00:34:36,00:06:53,00:46:20
S4 2022 London,male,GBR,40-44,open,01:27:54,00:34:18,00:09:48,00:43:48
S4 2022 London,male,GBR,55-59,open,01:27:57,00:40:03,00:06:48,00:41:06
S4 2022 London,male,GBR,40-44,open,01:28:08,00:37:32,00:08:28,00:42:08
S4 2022 London,male,GBR,35-39,open,01:28:17,00:36:57,00:07:13,00:44:07
S4 2022 London,male,GBR,25-29,open,01:28:19,00:35:05,00:06:52,00:46:22
S4 2022 London,male,GBR,40-44,open,01:28:27,00:35:10,00:07:25,00:45:52
S4 2022 London,male,GBR,30-34,open,01:28:29,00:27:18,00:06:43,00:54:28
S4 2022 London,male,GBR,25-29,open,01:28:31,00:32:11,00:08:38,00:47:42
S4 2022 London,male,GBR,40-44,open,01:28:33,00:36:02,00:06:57,00:45:34
S4 2022 London,male,GBR,40-44,open,01:28:36,00:36:37,00:08:33,00:43:26
S4 2022 London,male,GBR,30-34,open,01:28:46,00:31:59,00:08:31,00:48:16
S4 2022 London,male,GBR,40-44,open,01:28:50,00:38:13,00:07:07,00:43:30
S4 2022 London,male,GBR,35-39,open,01:28:55,00:37:27,00:08:13,00:43:15
S4 2022 London,male,GBR,35-39,open,01:28:55,00:36:23,00:09:30,00:43:02
S4 2022 London,male,GBR,40-44,open,01:29:01,00:38:50,00:08:39,00:41:32
S4 2022 London,male,GBR,25-29,open,01:29:07,00:30:32,00:06:19,00:52:16
S4 2022 London,male,GBR,25-29,open,01:29:17,00:33:50,00:08:06,00:47:21
S4 2022 London,male,GBR,25-29,open,01:29:19,00:37:53,00:06:59,00:44:27
S4 2022 London,male,GBR,35-39,open,01:29:33,00:40:17,00:06:25,00:42:51
S4 2022 London,male,GBR,30-34,open,01:29:44,00:34:52,00:07:41,00:47:11
S4 2022 London,male,GBR,35-39,open,01:29:50,00:35:35,00:07:43,00:46:32
S4 2022 London,male,GBR,40-44,open,01:31:16,00:37:50,00:09:03,00:44:23
S4 2022 London,male,GBR,30-34,open,01:30:02,00:36:21,00:07:12,00:46:29
S4 2022 London,male,GBR,30-34,open,01:30:12,00:36:09,00:08:42,00:45:21
S4 2022 London,male,GBR,35-39,open,01:30:16,00:39:55,00:09:20,00:41:01
S4 2022 London,male,GBR,30-34,open,01:30:22,00:36:08,00:08:16,00:45:58
S4 2022 London,male,GBR,40-44,open,01:30:28,00:35:50,00:08:03,00:46:35
S4 2022 London,male,GBR,35-39,open,01:30:30,00:39:03,00:06:25,00:45:02
S4 2022 London,male,GBR,35-39,open,01:30:35,00:42:24,00:08:22,00:39:49
S4 2022 London,male,GBR,25-29,open,01:30:43,00:38:40,00:08:19,00:43:44
S4 2022 London,male,GBR,35-39,open,01:31:16,00:38:14,00:09:32,00:43:30
S4 2022 London,male,GBR,25-29,open,01:31:21,00:34:14,00:07:57,00:49:10
S4 2022 London,male,GBR,40-44,open,01:31:26,00:33:12,00:07:04,00:51:10
S4 2022 London,male,GBR,50-54,open,01:31:28,00:39:58,00:07:27,00:44:03
S4 2022 London,male,GBR,35-39,open,01:31:34,00:40:23,00:09:39,00:41:32
S4 2022 London,male,GBR,40-44,open,01:31:43,00:34:53,00:10:04,00:46:46
S4 2022 London,male,GBR,30-34,open,01:31:46,00:36:11,00:08:52,00:46:43
S4 2022 London,male,GBR,30-34,open,01:31:50,00:37:53,00:09:39,00:44:18
S4 2022 London,male,GBR,16-24,open,01:31:59,00:38:30,00:07:43,00:45:46
S4 2022 London,male,GBR,30-34,open,01:32:08,00:31:45,00:09:18,00:51:05
S4 2022 London,male,GBR,50-54,open,01:32:08,00:42:25,00:07:40,00:42:03
S4 2022 London,male,GBR,45-49,open,01:32:16,00:36:12,00:07:33,00:48:31
S4 2022 London,male,GBR,35-39,open,01:32:23,00:39:24,00:09:52,00:43:07
S4 2022 London,male,GBR,35-39,open,01:32:29,00:35:09,00:07:26,00:49:54
S4 2022 London,male,GBR,45-49,open,01:32:41,00:36:54,00:07:05,00:48:42
S4 2022 London,male,GBR,35-39,open,01:32:42,00:40:17,00:09:06,00:43:19
S4 2022 London,male,GBR,30-34,open,01:32:52,00:38:14,00:07:48,00:46:50
S4 2022 London,male,GBR,35-39,open,01:32:58,00:34:22,00:07:01,00:51:35
S4 2022 London,male,GBR,45-49,open,01:33:05,00:35:20,00:06:50,00:50:55
S4 2022 London,male,GBR,25-29,open,01:33:06,00:44:32,00:08:26,00:40:08
S4 2022 London,male,GBR,30-34,open,01:33:15,00:34:48,00:09:46,00:48:41
S4 2022 London,male,GBR,45-49,open,01:33:25,00:41:25,00:08:30,00:43:30
S4 2022 London,male,GBR,25-29,open,01:33:28,00:40:01,00:08:20,00:45:07
S4 2022 London,male,GBR,40-44,open,01:33:30,00:34:32,00:07:56,00:51:02
S4 2022 London,male,GBR,50-54,open,01:33:41,00:39:15,00:07:22,00:47:04
S4 2022 London,male,GBR,30-34,open,01:33:44,00:36:56,00:09:24,00:47:24
S4 2022 London,male,GBR,45-49,open,01:33:49,00:37:07,00:08:32,00:48:10
S4 2022 London,male,GBR,35-39,open,01:33:50,00:39:22,00:07:55,00:46:33
S4 2022 London,male,GBR,25-29,open,01:33:58,00:40:45,00:09:14,00:43:59
S4 2022 London,male,GBR,30-34,open,01:34:01,00:37:32,00:07:54,00:48:35
S4 2022 London,male,GBR,45-49,open,01:34:27,00:39:35,00:08:23,00:46:29
S4 2022 London,male,GBR,35-39,open,01:34:28,00:38:02,00:07:50,00:48:36
S4 2022 London,male,GBR,25-29,open,01:34:33,00:35:10,00:07:44,00:51:39
S4 2022 London,male,GBR,35-39,open,01:34:34,00:36:39,00:08:29,00:49:26
S4 2022 London,male,GBR,40-44,open,01:34:38,00:42:51,00:07:10,00:44:37
S4 2022 London,male,GBR,30-34,open,01:34:52,00:35:12,00:09:18,00:50:22
S4 2022 London,male,GBR,25-29,open,01:34:56,00:40:16,00:08:40,00:46:00
S4 2022 London,male,GBR,35-39,open,01:34:57,00:36:20,00:10:21,00:48:16
S4 2022 London,male,GBR,35-39,open,01:35:02,00:40:28,00:08:03,00:46:31
S4 2022 London,male,GBR,30-34,open,01:35:08,00:40:19,00:08:53,00:45:56
S4 2022 London,male,GBR,30-34,open,01:35:17,00:43:22,00:08:42,00:43:13
S4 2022 London,male,GBR,50-54,open,01:38:15,00:43:00,00:09:24,00:45:51
S4 2022 London,male,GBR,45-49,open,01:35:38,00:42:12,00:07:47,00:45:39
S4 2022 London,male,GBR,45-49,open,01:35:45,00:35:53,00:08:13,00:51:39
S4 2022 London,male,GBR,16-24,open,01:35:58,00:45:27,00:09:09,00:41:22
S4 2022 London,male,GBR,35-39,open,01:31:00,00:34:58,00:09:28,00:46:34
S4 2022 London,male,GBR,25-29,open,01:31:21,00:34:14,00:07:57,00:49:10
S4 2022 London,male,GBR,40-44,open,01:31:26,00:42:14,00:08:22,00:40:50
S4 2022 London,male,GBR,35-39,open,01:31:27,00:37:21,00:07:59,00:46:07
S4 2022 London,male,GBR,30-34,open,01:31:28,00:41:45,00:09:14,00:40:29
S4 2022 London,male,GBR,25-29,open,01:31:33,00:47:36,00:07:53,00:36:04
S4 2022 London,male,GBR,50-54,open,01:31:36,00:39:36,00:07:05,00:44:55
S4 2022 London,male,GBR,45-49,open,01:31:37,00:37:44,00:08:03,00:45:50
S4 2022 London,male,GBR,35-39,open,01:36:57,00:36:52,00:12:36,00:47:29
S4 2022 London,male,GBR,25-29,open,01:31:47,00:34:53,00:08:59,00:47:55
S4 2022 London,male,GBR,50-54,open,01:31:51,00:40:06,00:08:52,00:42:53
S4 2022 London,male,GBR,35-39,open,01:32:04,00:36:49,00:09:56,00:45:19
S4 2022 London,male,GBR,50-54,open,01:32:08,00:42:25,00:07:40,00:42:03
S4 2022 London,male,GBR,16-24,open,01:32:14,00:39:26,00:08:19,00:44:29
S4 2022 London,male,GBR,40-44,open,01:32:18,00:38:16,00:09:02,00:45:00
S4 2022 London,male,GBR,35-39,open,01:32:28,00:35:49,00:09:47,00:46:52
S4 2022 London,male,GBR,30-34,open,01:32:35,00:37:28,00:10:05,00:45:02
S4 2022 London,male,GBR,30-34,open,01:32:42,00:25:35,00:07:56,00:59:11
S4 2022 London,male,GBR,40-44,open,01:32:47,00:35:04,00:07:34,00:50:09
S4 2022 London,male,GER,50-54,open,01:32:52,00:39:45,00:08:56,00:44:11
S4 2022 London,male,GBR,40-44,open,01:33:01,00:46:08,00:07:47,00:39:06
S4 2022 London,male,GBR,40-44,open,01:33:05,00:40:50,00:08:25,00:43:50
S4 2022 London,male,GBR,50-54,open,01:33:13,00:42:36,00:07:34,00:43:03
S4 2022 London,male,GBR,45-49,open,01:33:23,00:37:32,00:09:33,00:46:18
S4 2022 London,male,GBR,45-49,open,01:33:25,00:41:25,00:08:30,00:43:30
S4 2022 London,male,GBR,45-49,open,01:33:26,00:40:18,00:07:46,00:45:22
S4 2022 London,male,GBR,40-44,open,01:33:28,00:37:58,00:09:14,00:46:16
S4 2022 London,male,GBR,35-39,open,01:33:30,00:36:41,00:08:20,00:48:29
S4 2022 London,male,GBR,30-34,open,01:33:42,00:38:53,00:09:33,00:45:16
S4 2022 London,male,GBR,45-49,open,01:33:48,00:40:33,00:08:55,00:44:20
S4 2022 London,male,GBR,35-39,open,01:33:50,00:39:22,00:07:55,00:46:33
S4 2022 London,male,GBR,35-39,open,01:33:55,00:32:34,00:10:40,00:50:41
S4 2022 London,male,GBR,16-24,open,01:34:01,00:41:34,00:08:18,00:44:09
S4 2022 London,male,GBR,35-39,open,01:34:02,00:40:40,00:08:19,00:45:03
S4 2022 London,male,GBR,35-39,open,01:34:21,00:46:24,00:08:30,00:39:27
S4 2022 London,male,GBR,45-49,open,01:34:27,00:39:35,00:08:23,00:46:29
S4 2022 London,male,GBR,40-44,open,01:34:32,00:41:25,00:09:35,00:43:32
S4 2022 London,male,GBR,40-44,open,01:34:34,00:37:00,00:09:26,00:48:08
S4 2022 London,male,GBR,30-34,open,01:34:34,00:37:42,00:07:43,00:49:09
S4 2022 London,male,GBR,30-34,open,01:34:52,00:35:12,00:09:18,00:50:22
S4 2022 London,male,GBR,45-49,open,01:34:55,00:38:45,00:08:00,00:48:10
S4 2022 London,male,GBR,35-39,open,01:34:57,00:43:21,00:06:44,00:44:52
S4 2022 London,male,GBR,25-29,open,01:34:57,00:32:02,00:08:41,00:54:14
S4 2022 London,male,GBR,30-34,open,01:35:04,00:43:00,00:07:05,00:44:59
S4 2022 London,male,GBR,30-34,open,01:35:08,00:41:03,00:08:05,00:46:00
S4 2022 London,male,GBR,45-49,open,01:35:18,00:40:08,00:09:22,00:45:48
S4 2022 London,male,GBR,40-44,open,01:35:38,00:42:50,00:07:45,00:45:03
S4 2022 London,male,GBR,35-39,open,01:35:41,00:36:09,00:11:13,00:48:19
S4 2022 London,male,GBR,40-44,open,01:35:47,00:40:17,00:08:07,00:47:23
S4 2022 London,male,GBR,45-49,open,01:36:08,00:38:51,00:09:08,00:48:09
S4 2022 London,male,GBR,16-24,open,01:36:16,00:38:02,00:08:12,00:50:02
S4 2022 London,male,GBR,45-49,open,01:36:18,00:43:50,00:09:01,00:43:27
S4 2022 London,male,GBR,30-34,open,01:36:27,00:38:58,00:09:30,00:47:59
S4 2022 London,male,GBR,50-54,open,01:36:30,00:45:25,00:07:40,00:43:25
S4 2022 London,male,GBR,55-59,open,01:36:40,00:39:30,00:06:17,00:50:53
S4 2022 London,male,GBR,30-34,open,01:36:46,00:37:41,00:10:44,00:48:21
S4 2022 London,male,GBR,40-44,open,01:37:02,00:46:09,00:07:47,00:43:06
S4 2022 London,male,GBR,25-29,open,01:37:23,00:44:09,00:09:23,00:43:51
S4 2022 London,male,GBR,35-39,open,01:37:32,00:43:27,00:07:31,00:46:34
S4 2022 London,male,GBR,45-49,open,01:37:43,00:47:22,00:07:41,00:42:40
S4 2022 London,male,GBR,55-59,open,01:38:06,00:44:22,00:08:46,00:44:58
S4 2022 London,male,GBR,35-39,open,01:38:09,00:43:24,00:07:15,00:47:30
S4 2022 London,male,GBR,35-39,open,01:38:11,00:40:09,00:09:52,00:48:10
S4 2022 London,male,ITA,40-44,open,01:38:20,00:39:46,00:07:30,00:51:04
S4 2022 London,male,GBR,30-34,open,01:38:24,00:42:29,00:09:30,00:46:25
S4 2022 London,male,GBR,45-49,open,01:38:32,00:36:54,00:10:13,00:51:25
S4 2022 London,male,GBR,35-39,open,01:38:44,00:37:09,00:11:13,00:50:22
S4 2022 London,male,GBR,30-34,open,01:38:46,00:43:04,00:07:56,00:47:46
S4 2022 London,male,GBR,35-39,open,01:38:51,00:38:25,00:10:07,00:50:19
S4 2022 London,male,GBR,45-49,open,01:38:59,00:38:28,00:07:39,00:52:52
S4 2022 London,male,GBR,35-39,open,01:39:04,00:43:50,00:08:01,00:47:13
S4 2022 London,male,GBR,40-44,open,01:39:20,00:43:09,00:10:15,00:45:56
S4 2022 London,male,GBR,35-39,open,01:39:27,00:39:41,00:08:20,00:51:26
S4 2022 London,male,POR,30-34,open,01:39:32,00:44:06,00:10:52,00:44:34
S4 2022 London,male,GBR,40-44,open,01:40:00,00:38:47,00:09:16,00:51:57
S4 2022 London,male,GBR,35-39,open,01:40:10,00:46:45,00:07:08,00:46:17
S4 2022 London,male,GBR,30-34,open,01:40:20,00:43:03,00:10:17,00:47:00
S4 2022 London,male,GBR,55-59,open,01:40:30,00:41:32,00:07:35,00:51:23
S4 2022 London,male,GBR,16-24,open,01:40:38,00:46:46,00:08:42,00:45:10
S4 2022 London,male,GBR,16-24,open,01:40:46,00:40:24,00:08:31,00:51:51
S4 2022 London,male,GBR,35-39,open,01:41:04,00:45:09,00:08:45,00:47:10
S4 2022 London,male,GBR,35-39,open,01:41:20,00:45:01,00:10:22,00:45:57
S4 2022 London,male,GBR,30-34,open,01:41:28,00:37:31,00:10:03,00:53:54
S4 2022 London,male,GBR,40-44,open,01:41:31,00:44:53,00:10:31,00:46:07
S4 2022 London,male,GBR,40-44,open,01:41:38,00:38:48,00:09:30,00:53:20
S4 2022 London,male,GBR,35-39,open,01:41:41,00:33:33,00:09:57,00:58:11
S4 2022 London,male,GER,30-34,open,01:41:45,00:42:13,00:09:26,00:50:06
S4 2022 London,male,GBR,25-29,open,01:41:48,00:40:11,00:10:26,00:51:11
S4 2022 London,male,GBR,35-39,open,01:41:54,00:49:38,00:09:04,00:43:12
S4 2022 London,male,GBR,50-54,open,01:42:06,00:42:04,00:08:08,00:51:54
S4 2022 London,male,GBR,40-44,open,01:42:44,00:47:31,00:09:00,00:46:13
S4 2022 London,male,GBR,35-39,open,01:42:47,00:42:28,00:10:03,00:50:16
S4 2022 London,male,GBR,50-54,open,01:43:00,00:40:10,00:09:46,00:53:04
S4 2022 London,male,GBR,50-54,open,01:43:25,00:40:55,00:09:21,00:53:09
S4 2022 London,male,GBR,40-44,open,01:43:40,00:48:58,00:08:05,00:46:37
S4 2022 London,male,GBR,40-44,open,01:43:54,00:42:23,00:10:23,00:51:08
S4 2022 London,male,GBR,55-59,open,01:43:59,00:41:40,00:07:29,00:54:50
S4 2022 London,male,GBR,30-34,open,01:44:01,00:44:21,00:09:18,00:50:22
S4 2022 London,male,GBR,50-54,open,01:36:02,00:36:32,00:09:22,00:50:08
S4 2022 London,male,GBR,25-29,open,01:36:12,00:35:20,00:11:12,00:49:40
